word,stem,n_terms,impressions,clicks,cost,conversions,CPA,CTR_%
древко,древк,5,25,0,0.0,0.0,inf,0.0
деревянное,деревя,1,1,0,0.0,0.0,inf,0.0
дрилл,дрилл,1,1,0,0.0,0.0,inf,0.0
дрип,дрип,2,3,0,0.0,0.0,inf,0.0
size,size,4,5,0,0.0,0.0,inf,0.0
дроп,дроп,4,11,0,0.0,0.0,inf,0.0
деад,деад,1,3,0,0.0,0.0,inf,0.0
дропшиппинг,дропшиппинг,1,1,0,0.0,0.0,inf,0.0
ріка,ріка,1,9,0,0.0,0.0,inf,0.0
друга,друг,3,11,0,0.0,0.0,inf,0.0
одязі,одязі,2,5,0,0.0,0.0,inf,0.0
6pm,6pm,1,1,0,0.0,0.0,inf,0.0
mountains,mountains,5,33,0,0.0,0.0,inf,0.0
бомбосховища,бомбосховищ,1,1,0,0.0,0.0,inf,0.0
звання,зван,3,3,0,0.0,0.0,inf,0.0
лого,лог,9,29,0,0.0,0.0,inf,0.0
форма,форм,4,5,0,0.0,0.0,inf,0.0
дтф,дтф,1,2,0,0.0,0.0,inf,0.0
дубхуманс,дубхуманс,1,30,0,0.0,0.0,inf,0.0
дуже,дуж,1,2,0,0.0,0.0,inf,0.0
алмаркет,алмаркет,1,1,0,0.0,0.0,inf,0.0
дурневшоп,дурневшоп,1,9,0,0.0,0.0,inf,0.0
дурнєв,дурнєв,3,19,0,0.0,0.0,inf,0.0
дурнєвшоп,дурнєвшоп,1,1,0,0.0,0.0,inf,0.0
designs,designs,1,2,0,0.0,0.0,inf,0.0
діадіа,діаді,1,2,0,0.0,0.0,inf,0.0
7dreamsport,7dreamsport,1,1,0,0.0,0.0,inf,0.0
7mntns,7mntns,1,4,0,0.0,0.0,inf,0.0
дізель,дізел,3,3,0,0.0,0.0,inf,0.0
ділвін,ділвін,1,1,0,0.0,0.0,inf,0.0
діп,діп,1,5,0,0.0,0.0,inf,0.0
діти,діти,2,15,0,0.0,0.0,inf,0.0
інженерів,інженерів,1,13,0,0.0,0.0,inf,0.0
евангелион,евангелион,1,1,0,0.0,0.0,inf,0.0
еверласт,еверласт,1,2,0,0.0,0.0,inf,0.0
егкцуфк,егкцуфк,1,3,0,0.0,0.0,inf,0.0
ейсік,ейсік,1,4,0,0.0,0.0,inf,0.0
ексклюзив,ексклюз,1,1,0,0.0,0.0,inf,0.0
елемент,елемент,1,3,0,0.0,0.0,inf,0.0
емае,ема,1,6,0,0.0,0.0,inf,0.0
емо,ем,1,6,0,0.0,0.0,inf,0.0
епіцентр,епіцентр,4,8,0,0.0,0.0,inf,0.0
ерд,ерд,3,9,0,0.0,0.0,inf,0.0
есирский,есирск,1,2,0,0.0,0.0,inf,0.0
етно,етн,8,19,0,0.0,0.0,inf,0.0
етнодім,етнодім,1,1,0,0.0,0.0,inf,0.0
етнофутуризм,етнофутуризм,1,2,0,0.0,0.0,inf,0.0
7mountains,7mountains,1,3,0,0.0,0.0,inf,0.0
жага,жаг,1,1,0,0.0,0.0,inf,0.0
7sky,7sky,3,14,0,0.0,0.0,inf,0.0
7skystore,7skystore,1,1,0,0.0,0.0,inf,0.0
жакмюс,жакмюс,1,1,0,0.0,0.0,inf,0.0
желтая,желт,3,4,0,0.0,0.0,inf,0.0
зеленый,зелен,8,32,0,0.0,0.0,inf,0.0
флисе,флис,32,59,0,0.0,0.0,inf,0.0
весна,весн,10,20,0,0.0,0.0,inf,0.0
жестим,жест,3,4,0,0.0,0.0,inf,0.0
жетон,жетон,2,4,0,0.0,0.0,inf,0.0
живанши,живанш,2,3,0,0.0,0.0,inf,0.0
відстукує,відстукує,4,14,0,0.0,0.0,inf,0.0
живу,жив,7,19,0,0.0,0.0,inf,0.0
жипка,жипк,1,3,0,0.0,0.0,inf,0.0
жовте,жовт,5,8,0,0.0,0.0,inf,0.0
журавель,журавел,2,4,0,0.0,0.0,inf,0.0
7team,7team,1,8,0,0.0,0.0,inf,0.0
цицьок,цицьок,1,1,0,0.0,0.0,inf,0.0
дому,дом,4,4,0,0.0,0.0,inf,0.0
розпродаж,розпродаж,6,14,0,0.0,0.0,inf,0.0
флісовий,флісов,5,10,0,0.0,0.0,inf,0.0
теплі,теплі,23,35,0,0.0,0.0,inf,0.0
8rb4,8rb4,1,1,0,0.0,0.0,inf,0.0
чим,чим,1,1,0,0.0,0.0,inf,0.0
носити,носит,1,1,0,0.0,0.0,inf,0.0
8utopia,8utopia,1,3,0,0.0,0.0,inf,0.0
заказати,заказат,4,109,0,0.0,0.0,inf,0.0
трешер,трешер,22,72,0,0.0,0.0,inf,0.0
lives,lives,2,3,0,0.0,0.0,inf,0.0
фотографией,фотограф,7,101,0,0.0,0.0,inf,0.0
yessirskiii,yessirskiii,8,53,0,0.0,0.0,inf,0.0
зализна,зализн,1,3,0,0.0,0.0,inf,0.0
крамниця,крамнит^,2,16,0,0.0,0.0,inf,0.0
залізна,залізн,1,13,0,0.0,0.0,inf,0.0
999,999,1,3,0,0.0,0.0,inf,0.0
9lives,9lives,1,1,0,0.0,0.0,inf,0.0
9mice,9mice,2,2,0,0.0,0.0,inf,0.0
wall,wall,8,9,0,0.0,0.0,inf,0.0
написом,напис,25,55,0,0.0,0.0,inf,0.0
героя,геро,3,139,0,0.0,0.0,inf,0.0
фотографією,фотографіє,2,59,0,0.0,0.0,inf,0.0
замок,замок,5,13,0,0.0,0.0,inf,0.0
заправлена,заправл,1,1,0,0.0,0.0,inf,0.0
запіканка,запіканк,1,1,0,0.0,0.0,inf,0.0
луцьк,луцьк,6,17,0,0.0,0.0,inf,0.0
cold,cold,8,44,0,0.0,0.0,inf,0.0
захисник,захисник,2,3,0,0.0,0.0,inf,0.0
захисників,захисників,1,4,0,0.0,0.0,inf,0.0
захід,захід,2,6,0,0.0,0.0,inf,0.0
сили,сил,6,17,0,0.0,0.0,inf,0.0
збройні,збройні,2,2,0,0.0,0.0,inf,0.0
зелена,зел,2,2,0,0.0,0.0,inf,0.0
фокстрот,фокстрот,1,11,0,0.0,0.0,inf,0.0
зеро,зер,3,24,0,0.0,0.0,inf,0.0
зибка,зибк,1,2,0,0.0,0.0,inf,0.0
зигзаг,зигзаг,1,1,0,0.0,0.0,inf,0.0
зимние,зимн,21,32,0,0.0,0.0,inf,0.0
remember,remember,1,1,0,0.0,0.0,inf,0.0
хартс,хартс,27,116,0,0.0,0.0,inf,0.0
хром,хром,27,116,0,0.0,0.0,inf,0.0
aape,aape,1,1,0,0.0,0.0,inf,0.0
00s,00s,1,1,0,0.0,0.0,inf,0.0
начеса,начес,3,5,0,0.0,0.0,inf,0.0
полоску,полоск,3,3,0,0.0,0.0,inf,0.0
варенка,варенк,7,11,0,0.0,0.0,inf,0.0
каппа,капп,6,12,0,0.0,0.0,inf,0.0
конверс,конверс,5,8,0,0.0,0.0,inf,0.0
короткое,коротк,11,15,0,0.0,0.0,inf,0.0
кортез,кортез,16,62,0,0.0,0.0,inf,0.0
кроп,кроп,30,119,0,0.0,0.0,inf,0.0
скот,скот,2,2,0,0.0,0.0,inf,0.0
лайл,лайл,2,2,0,0.0,0.0,inf,0.0
левайс,левайс,7,12,0,0.0,0.0,inf,0.0
лонсдейл,лонсдейл,19,60,0,0.0,0.0,inf,0.0
мальборо,мальбор,2,6,0,0.0,0.0,inf,0.0
day,day,3,3,0,0.0,0.0,inf,0.0
марджела,марджел,8,14,0,0.0,0.0,inf,0.0
мейсон,мейсон,8,14,0,0.0,0.0,inf,0.0
недорого,недор,14,25,0,0.0,0.0,inf,0.0
march,march,3,7,0,0.0,0.0,inf,0.0
нью,нью,27,66,0,0.0,0.0,inf,0.0
беланс,беланс,21,58,0,0.0,0.0,inf,0.0
heavyweight,heavyweight,6,8,0,0.0,0.0,inf,0.0
опиум,опиум,8,40,0,0.0,0.0,inf,0.0
paper,paper,1,4,0,0.0,0.0,inf,0.0
ск8,ск8,7,17,0,0.0,0.0,inf,0.0
скелетом,скелет,9,32,0,0.0,0.0,inf,0.0
стразами,страз,14,35,0,0.0,0.0,inf,0.0
kid,kid,2,5,0,0.0,0.0,inf,0.0
ab3,ab3,1,1,0,0.0,0.0,inf,0.0
ablaze,ablaze,1,1,0,0.0,0.0,inf,0.0
стоник,стоник,7,12,0,0.0,0.0,inf,0.0
стуси,стус,6,14,0,0.0,0.0,inf,0.0
abrams,abrams,4,31,0,0.0,0.0,inf,0.0
abstract,abstract,1,1,0,0.0,0.0,inf,0.0
тру,тру,7,21,0,0.0,0.0,inf,0.0
релиджн,релиджн,6,20,0,0.0,0.0,inf,0.0
absurd,absurd,1,2,0,0.0,0.0,inf,0.0
abuse,abuse,4,9,0,0.0,0.0,inf,0.0
зипеа,зипе,1,6,0,0.0,0.0,inf,0.0
зиперка,зиперк,1,2,0,0.0,0.0,inf,0.0
international,international,1,9,0,0.0,0.0,inf,0.0
dept,dept,1,1,0,0.0,0.0,inf,0.0
rust,rust,2,6,0,0.0,0.0,inf,0.0
аликс,аликс,1,1,0,0.0,0.0,inf,0.0
аутсайдер,аутсайдер,3,3,0,0.0,0.0,inf,0.0
викенд,викенд,6,8,0,0.0,0.0,inf,0.0
оффендер,оффендер,4,4,0,0.0,0.0,inf,0.0
диси,дис,2,2,0,0.0,0.0,inf,0.0
дота,дот,6,17,0,0.0,0.0,inf,0.0
интернешнл,интернешнл,1,3,0,0.0,0.0,inf,0.0
еко,ек,1,2,0,0.0,0.0,inf,0.0
пинкмана,пинкма,1,2,0,0.0,0.0,inf,0.0
как,как,19,39,0,0.0,0.0,inf,0.0
джесси,джесс,1,2,0,0.0,0.0,inf,0.0
марсело,марсел,3,4,0,0.0,0.0,inf,0.0
бурлон,бурлон,3,4,0,0.0,0.0,inf,0.0
мастермайнд,мастермайнд,3,15,0,0.0,0.0,inf,0.0
лето,лет,23,42,0,0.0,0.0,inf,0.0
нефорская,нефорск,22,95,0,0.0,0.0,inf,0.0
ноггано,ногга,3,3,0,0.0,0.0,inf,0.0
abuser,abuser,2,11,0,0.0,0.0,inf,0.0
офф,офф,11,21,0,0.0,0.0,inf,0.0
пит,пит,6,28,0,0.0,0.0,inf,0.0
буль,бул,8,32,0,0.0,0.0,inf,0.0
питбуль,питбул,19,50,0,0.0,0.0,inf,0.0
acab,acab,9,30,0,0.0,0.0,inf,0.0
блестками,блестк,1,1,0,0.0,0.0,inf,0.0
инта,инт,1,1,0,0.0,0.0,inf,0.0
крестом,крест,12,35,0,0.0,0.0,inf,0.0
сакурой,сакур,7,12,0,0.0,0.0,inf,0.0
цветочками,цветочк,1,1,0,0.0,0.0,inf,0.0
сипи,сип,5,6,0,0.0,0.0,inf,0.0
спайдермен,спайдерм,2,2,0,0.0,0.0,inf,0.0
сохрани,сохран,7,27,0,0.0,0.0,inf,0.0
спаси,спас,9,29,0,0.0,0.0,inf,0.0
стусси,стусс,4,5,0,0.0,0.0,inf,0.0
суприм,супр,13,24,0,0.0,0.0,inf,0.0
темно,темн,17,26,0,0.0,0.0,inf,0.0
beautiful,beautiful,3,4,0,0.0,0.0,inf,0.0
тнф,тнф,3,5,0,0.0,0.0,inf,0.0
трепстар,трепстар,5,8,0,0.0,0.0,inf,0.0
бензопила,бензоп,2,4,0,0.0,0.0,inf,0.0
человек,человек,5,9,0,0.0,0.0,inf,0.0
шут,шут,7,15,0,0.0,0.0,inf,0.0
харди,хард,12,17,0,0.0,0.0,inf,0.0
эко,эк,2,2,0,0.0,0.0,inf,0.0
японском,японск,12,34,0,0.0,0.0,inf,0.0
зипкк,зипкк,1,3,0,0.0,0.0,inf,0.0
зипкп,зипкп,1,2,0,0.0,0.0,inf,0.0
зиппер,зиппер,2,14,0,0.0,0.0,inf,0.0
зиппо,зипп,1,2,0,0.0,0.0,inf,0.0
зипхуди,зипхуд,3,44,0,0.0,0.0,inf,0.0
зла,зла,2,2,0,0.0,0.0,inf,0.0
мавка,мавк,6,11,0,0.0,0.0,inf,0.0
змпка,змпка,1,1,0,0.0,0.0,inf,0.0
знай,зна,2,5,0,0.0,0.0,inf,0.0
наших,наш,3,6,0,0.0,0.0,inf,0.0
знаменитости,знаменит,1,1,0,0.0,0.0,inf,0.0
знаменосец,знаменосец,2,20,0,0.0,0.0,inf,0.0
знаменосець,знаменосет^,1,1,0,0.0,0.0,inf,0.0
значок,значок,2,2,0,0.0,0.0,inf,0.0
упа,уп,26,319,0,0.0,0.0,inf,0.0
знижки,знижк,4,6,0,0.0,0.0,inf,0.0
знов,знов,3,3,0,0.0,0.0,inf,0.0
сонце,сонц,8,23,0,0.0,0.0,inf,0.0
зійде,зійд,6,7,0,0.0,0.0,inf,0.0
зомби,зомб,3,3,0,0.0,0.0,inf,0.0
all,all,9,15,0,0.0,0.0,inf,0.0
зробити,зробит,3,60,0,0.0,0.0,inf,0.0
свій,свій,2,9,0,0.0,0.0,inf,0.0
зуді,зуді,2,31,0,0.0,0.0,inf,0.0
зыпка,зыпк,1,2,0,0.0,0.0,inf,0.0
зібка,зібка,1,14,0,0.0,0.0,inf,0.0
зібки,зібки,1,1,0,0.0,0.0,inf,0.0
palace,palace,4,5,0,0.0,0.0,inf,0.0
барбері,барбері,1,1,0,0.0,0.0,inf,0.0
діор,діор,2,3,0,0.0,0.0,inf,0.0
еліс,еліс,1,1,0,0.0,0.0,inf,0.0
блискітками,блискітк,3,4,0,0.0,0.0,inf,0.0
cats,cats,3,4,0,0.0,0.0,inf,0.0
сіре,сіре,10,20,0,0.0,0.0,inf,0.0
фліс,фліс,8,10,0,0.0,0.0,inf,0.0
шафа,шаф,4,16,0,0.0,0.0,inf,0.0
зіпер,зіпер,3,10,0,0.0,0.0,inf,0.0
підлітка,підлітка,19,38,0,0.0,0.0,inf,0.0
кархарт,кархарт,13,25,0,0.0,0.0,inf,0.0
павук,павук,5,14,0,0.0,0.0,inf,0.0
людина,людин,4,6,0,0.0,0.0,inf,0.0
are,are,4,5,0,0.0,0.0,inf,0.0
пітбуль,пітбул,3,24,0,0.0,0.0,inf,0.0
стусі,стусі,7,14,0,0.0,0.0,inf,0.0
супрім,супрім,2,12,0,0.0,0.0,inf,0.0
acdc,acdc,1,1,0,0.0,0.0,inf,0.0
ace,ace,6,10,0,0.0,0.0,inf,0.0
зіпкі,зіпкі,1,4,0,0.0,0.0,inf,0.0
зіпо,зіпо,1,2,0,0.0,0.0,inf,0.0
зіппер,зіппер,1,4,0,0.0,0.0,inf,0.0
зіпхуді,зіпхуді,1,60,0,0.0,0.0,inf,0.0
воевал,воева,6,9,0,0.0,0.0,inf,0.0
иван,ива,3,3,0,0.0,0.0,inf,0.0
дорн,дорн,1,1,0,0.0,0.0,inf,0.0
идеи,ид,4,7,0,0.0,0.0,inf,0.0
попросить,попрос,1,1,0,0.0,0.0,inf,0.0
идея,иде,3,3,0,0.0,0.0,inf,0.0
нации,нац,2,2,0,0.0,0.0,inf,0.0
нації,нації,10,202,0,0.0,0.0,inf,0.0
изготовление,изготовлен,3,45,0,0.0,0.0,inf,0.0
инспирадора,инспирадор,1,3,0,0.0,0.0,inf,0.0
инстаграм,инстагр,6,23,0,0.0,0.0,inf,0.0
морковочка,морковочк,1,2,0,0.0,0.0,inf,0.0
рог,рог,9,16,0,0.0,0.0,inf,0.0
кривой,крив,8,20,0,0.0,0.0,inf,0.0
интертоп,интертоп,1,1,0,0.0,0.0,inf,0.0
интерьер,интерьер,1,1,0,0.0,0.0,inf,0.0
интрудер,интрудер,1,1,0,0.0,0.0,inf,0.0
исламские,исламск,1,1,0,0.0,0.0,inf,0.0
исландия,исланд,2,7,0,0.0,0.0,inf,0.0
итальянские,итальянск,1,2,0,0.0,0.0,inf,0.0
иілітарист,иілітарист,1,2,0,0.0,0.0,inf,0.0
йога,йог,3,4,0,0.0,0.0,inf,0.0
йоджи,йодж,1,1,0,0.0,0.0,inf,0.0
ямамото,ямамот,1,1,0,0.0,0.0,inf,0.0
йомайо,йомай,1,1,0,0.0,0.0,inf,0.0
кабанчи,кабанч,1,1,0,0.0,0.0,inf,0.0
кабанчик,кабанчик,3,4,0,0.0,0.0,inf,0.0
киев,ки,61,156,0,0.0,0.0,inf,0.0
кавемпт,кавемпт,2,6,0,0.0,0.0,inf,0.0
кавказ,кавказ,1,1,0,0.0,0.0,inf,0.0
кагрол,кагрол,1,1,0,0.0,0.0,inf,0.0
закрепить,закреп,1,1,0,0.0,0.0,inf,0.0
палке,палк,3,6,0,0.0,0.0,inf,0.0
крепить,креп,1,1,0,0.0,0.0,inf,0.0
называется,называ,4,7,0,0.0,0.0,inf,0.0
плотная,плотн,8,13,0,0.0,0.0,inf,0.0
ткань,ткан,6,18,0,0.0,0.0,inf,0.0
одеваться,одева,1,1,0,0.0,0.0,inf,0.0
achilles,achilles,1,1,0,0.0,0.0,inf,0.0
мальчику,мальчик,21,40,0,0.0,0.0,inf,0.0
повесить,повес,2,3,0,0.0,0.0,inf,0.0
закручивался,закручива,1,1,0,0.0,0.0,inf,0.0
чтобы,чтоб,1,1,0,0.0,0.0,inf,0.0
прикрепить,прикреп,1,1,0,0.0,0.0,inf,0.0
сделать,сдела,7,76,0,0.0,0.0,inf,0.0
acid,acid,5,9,0,0.0,0.0,inf,0.0
узнать,узна,1,1,0,0.0,0.0,inf,0.0
какакула,какакул,1,1,0,0.0,0.0,inf,0.0
бывают,быва,1,1,0,0.0,0.0,inf,0.0
каменское,каменск,1,13,0,0.0,0.0,inf,0.0
камотек,камотек,1,1,0,0.0,0.0,inf,0.0
камуфляжна,камуфляжн,1,1,0,0.0,0.0,inf,0.0
bath,bath,3,4,0,0.0,0.0,inf,0.0
капель,капел,1,1,0,0.0,0.0,inf,0.0
капишонка,капишонк,1,1,0,0.0,0.0,inf,0.0
капкан,капка,4,7,0,0.0,0.0,inf,0.0
капрі,капрі,1,3,0,0.0,0.0,inf,0.0
капсула,капсул,1,1,0,0.0,0.0,inf,0.0
кара,кар,1,1,0,0.0,0.0,inf,0.0
карабин,карабин,1,2,0,0.0,0.0,inf,0.0
каразин,каразин,1,2,0,0.0,0.0,inf,0.0
каракурт,каракурт,1,2,0,0.0,0.0,inf,0.0
кардиган,кардига,1,1,0,0.0,0.0,inf,0.0
карма,карм,2,4,0,0.0,0.0,inf,0.0
карна,карн,4,68,0,0.0,0.0,inf,0.0
дием,ди,1,2,0,0.0,0.0,inf,0.0
карпе,карп,1,2,0,0.0,0.0,inf,0.0
картате,картат,1,1,0,0.0,0.0,inf,0.0
сорочки,сорочк,4,4,0,0.0,0.0,inf,0.0
картаті,картаті,1,1,0,0.0,0.0,inf,0.0
державотворення,державотворен,1,1,0,0.0,0.0,inf,0.0
патріотична,патріотичн,26,106,0,0.0,0.0,inf,0.0
номерам,номер,1,1,0,0.0,0.0,inf,0.0
степан,степа,3,4,0,0.0,0.0,inf,0.0
acke,acke,1,2,0,0.0,0.0,inf,0.0
картопелька,картопельк,2,2,0,0.0,0.0,inf,0.0
каска,каск,1,1,0,0.0,0.0,inf,0.0
каспи,касп,1,2,0,0.0,0.0,inf,0.0
ackerman,ackerman,1,1,0,0.0,0.0,inf,0.0
каст,каст,16,44,0,0.0,0.0,inf,0.0
кастомная,кастомн,13,48,0,0.0,0.0,inf,0.0
кастомні,кастомні,3,9,0,0.0,0.0,inf,0.0
кастомізація,кастомізаці,1,1,0,0.0,0.0,inf,0.0
катарсис,катарсис,1,7,0,0.0,0.0,inf,0.0
катя,кат,5,8,0,0.0,0.0,inf,0.0
добрякова,добряков,1,1,0,0.0,0.0,inf,0.0
кафта,кафт,1,1,0,0.0,0.0,inf,0.0
качественные,качествен,4,5,0,0.0,0.0,inf,0.0
бородой,бород,5,10,0,0.0,0.0,inf,0.0
качок,качок,1,1,0,0.0,0.0,inf,0.0
сильвер,сильвер,1,1,0,0.0,0.0,inf,0.0
квик,квик,1,1,0,0.0,0.0,inf,0.0
квиксильвер,квиксильвер,1,2,0,0.0,0.0,inf,0.0
кедуал,кедуа,1,1,0,0.0,0.0,inf,0.0
чоловіків,чоловіків,24,87,0,0.0,0.0,inf,0.0
кежуалс,кежуалс,1,1,0,0.0,0.0,inf,0.0
кейт,кейт,1,1,0,0.0,0.0,inf,0.0
кельвин,кельвин,3,4,0,0.0,0.0,inf,0.0
кенгурушка,кенгурушк,2,2,0,0.0,0.0,inf,0.0
дженнер,дженнер,1,1,0,0.0,0.0,inf,0.0
кендалл,кендалл,1,1,0,0.0,0.0,inf,0.0
кентпакет,кентпакет,3,135,0,0.0,0.0,inf,0.0
киберпанк,киберпанк,4,13,0,0.0,0.0,inf,0.0
2077,2077,2,2,0,0.0,0.0,inf,0.0
acne,acne,4,6,0,0.0,0.0,inf,0.0
киевский,киевск,4,32,0,0.0,0.0,inf,0.0
синдикат,синдикат,12,122,0,0.0,0.0,inf,0.0
кизару,кизар,5,7,0,0.0,0.0,inf,0.0
килимок,килимок,1,5,0,0.0,0.0,inf,0.0
патчів,патчів,1,5,0,0.0,0.0,inf,0.0
киллстар,киллстар,1,1,0,0.0,0.0,inf,0.0
кип,кип,1,1,0,0.0,0.0,inf,0.0
кипстайл,кипстайл,1,1,0,0.0,0.0,inf,0.0
кислотное,кислотн,1,1,0,0.0,0.0,inf,0.0
кишлак,кишлак,2,8,0,0.0,0.0,inf,0.0
киівський,киівськ,2,16,0,0.0,0.0,inf,0.0
studios,studios,8,11,0,0.0,0.0,inf,0.0
класичний,класичн,2,5,0,0.0,0.0,inf,0.0
класні,класні,1,2,0,0.0,0.0,inf,0.0
классные,классн,3,11,0,0.0,0.0,inf,0.0
клеш,клеш,9,10,0,0.0,0.0,inf,0.0
клост,клост,1,1,0,0.0,0.0,inf,0.0
клумба,клумб,1,2,0,0.0,0.0,inf,0.0
кльош,кльош,7,22,0,0.0,0.0,inf,0.0
книга,книг,1,1,0,0.0,0.0,inf,0.0
кобзарт,кобзарт,1,1,0,0.0,0.0,inf,0.0
ковта,ковт,2,3,0,0.0,0.0,inf,0.0
кожаные,кожан,1,5,0,0.0,0.0,inf,0.0
acoola,acoola,1,1,0,0.0,0.0,inf,0.0
козацькі,козацькі,1,1,0,0.0,0.0,inf,0.0
колаб,колаб,1,3,0,0.0,0.0,inf,0.0
колекцій,колекці,3,4,0,0.0,0.0,inf,0.0
колекції,колекції,1,6,0,0.0,0.0,inf,0.0
командірка,командірк,1,1,0,0.0,0.0,inf,0.0
комбідрук,комбідрук,1,1,0,0.0,0.0,inf,0.0
групп,групп,20,66,0,0.0,0.0,inf,0.0
компанигруп,компанигруп,1,2,0,0.0,0.0,inf,0.0
инари,инар,1,3,0,0.0,0.0,inf,0.0
тім,тім,2,5,0,0.0,0.0,inf,0.0
комплект,комплект,4,6,0,0.0,0.0,inf,0.0
acronym,acronym,1,4,0,0.0,0.0,inf,0.0
шевронів,шевронів,4,10,0,0.0,0.0,inf,0.0
конопляная,коноплян,1,1,0,0.0,0.0,inf,0.0
конструктор,конструктор,1,1,0,0.0,0.0,inf,0.0
концепт,концепт,1,1,0,0.0,0.0,inf,0.0
конь,кон,1,1,0,0.0,0.0,inf,0.0
боджек,боджек,1,1,0,0.0,0.0,inf,0.0
кор,кор,4,8,0,0.0,0.0,inf,0.0
across,across,1,2,0,0.0,0.0,inf,0.0
корейские,корейск,2,4,0,0.0,0.0,inf,0.0
коричнева,коричнев,5,9,0,0.0,0.0,inf,0.0
коричневі,коричневі,1,1,0,0.0,0.0,inf,0.0
корметал,кормета,1,2,0,0.0,0.0,inf,0.0
net,net,6,14,0,0.0,0.0,inf,0.0
корона,корон,1,1,0,0.0,0.0,inf,0.0
act,act,2,2,0,0.0,0.0,inf,0.0
корпоративний,корпоративн,2,2,0,0.0,0.0,inf,0.0
корпоративні,корпоративні,1,2,0,0.0,0.0,inf,0.0
кортис,кортис,2,7,0,0.0,0.0,inf,0.0
act1,act1,1,3,0,0.0,0.0,inf,0.0
корчам,корч,1,1,0,0.0,0.0,inf,0.0
hominem,hominem,1,1,0,0.0,0.0,inf,0.0
adamskaya,adamskaya,2,4,0,0.0,0.0,inf,0.0
youth,youth,1,2,0,0.0,0.0,inf,0.0
варка,варк,1,1,0,0.0,0.0,inf,0.0
дощовик,дощовик,1,1,0,0.0,0.0,inf,0.0
літній,літній,5,5,0,0.0,0.0,inf,0.0
трехнитка,трехнитк,7,15,0,0.0,0.0,inf,0.0
тринитка,тринитк,5,6,0,0.0,0.0,inf,0.0
трьохнитка,трьохнитк,6,17,0,0.0,0.0,inf,0.0
adanola,adanola,2,3,0,0.0,0.0,inf,0.0
котон,котон,2,5,0,0.0,0.0,inf,0.0
котонова,котонов,1,1,0,0.0,0.0,inf,0.0
котонові,котонові,6,7,0,0.0,0.0,inf,0.0
котофляж,котофляж,1,1,0,0.0,0.0,inf,0.0
коттон,коттон,2,2,0,0.0,0.0,inf,0.0
boxing,boxing,4,9,0,0.0,0.0,inf,0.0
gep,gep,1,1,0,0.0,0.0,inf,0.0
givenchy,givenchy,3,4,0,0.0,0.0,inf,0.0
hellboy,hellboy,1,1,0,0.0,0.0,inf,0.0
england,england,1,1,0,0.0,0.0,inf,0.0
marlboro,marlboro,2,2,0,0.0,0.0,inf,0.0
minus,minus,1,1,0,0.0,0.0,inf,0.0
obrez,obrez,1,4,0,0.0,0.0,inf,0.0
yale,yale,1,1,0,0.0,0.0,inf,0.0
атб,атб,2,2,0,0.0,0.0,inf,0.0
ауе,ау,3,17,0,0.0,0.0,inf,0.0
рукавів,рукавів,1,1,0,0.0,0.0,inf,0.0
бойцовский,бойцовск,1,3,0,0.0,0.0,inf,0.0
стилі,стилі,7,23,0,0.0,0.0,inf,0.0
японському,японськ,2,4,0,0.0,0.0,inf,0.0
вальхалла,вальхалл,1,1,0,0.0,0.0,inf,0.0
ведьмак,ведьмак,2,4,0,0.0,0.0,inf,0.0
венум,венум,1,1,0,0.0,0.0,inf,0.0
быть,быт,1,2,0,0.0,0.0,inf,0.0
сильным,сильн,1,2,0,0.0,0.0,inf,0.0
время,врем,1,2,0,0.0,0.0,inf,0.0
гло,гло,1,2,0,0.0,0.0,inf,0.0
addict,addict,3,3,0,0.0,0.0,inf,0.0
дед,дед,4,8,0,0.0,0.0,inf,0.0
инсайд,инсайд,3,7,0,0.0,0.0,inf,0.0
дениелс,дениелс,3,3,0,0.0,0.0,inf,0.0
джек,джек,5,5,0,0.0,0.0,inf,0.0
джинко,джинк,1,2,0,0.0,0.0,inf,0.0
дизайнер,дизайнер,2,4,0,0.0,0.0,inf,0.0
дикес,дикес,1,1,0,0.0,0.0,inf,0.0
adidas,adidas,41,55,0,0.0,0.0,inf,0.0
мотоцикла,мотоцикл,7,22,0,0.0,0.0,inf,0.0
adibreak,adibreak,1,1,0,0.0,0.0,inf,0.0
чоловіка,чоловік,5,8,0,0.0,0.0,inf,0.0
дракон,дракон,21,72,0,0.0,0.0,inf,0.0
застібкою,застібк,1,1,0,0.0,0.0,inf,0.0
котом,кот,6,6,0,0.0,0.0,inf,0.0
крилами,крил,8,16,0,0.0,0.0,inf,0.0
малюнком,малюнк,4,22,0,0.0,0.0,inf,0.0
маскою,маск,6,9,0,0.0,0.0,inf,0.0
машиною,машин,12,41,0,0.0,0.0,inf,0.0
начосом,начос,2,4,0,0.0,0.0,inf,0.0
поцілунками,поцілунк,1,1,0,0.0,0.0,inf,0.0
хрестами,хрест,4,12,0,0.0,0.0,inf,0.0
ивису,ивис,1,7,0,0.0,0.0,inf,0.0
емпт,емпт,1,2,0,0.0,0.0,inf,0.0
кав,кав,1,2,0,0.0,0.0,inf,0.0
кампус,кампус,1,1,0,0.0,0.0,inf,0.0
кап,кап,4,5,0,0.0,0.0,inf,0.0
капсайз,капсайз,3,4,0,0.0,0.0,inf,0.0
кеп,кеп,1,2,0,0.0,0.0,inf,0.0
конор,конор,2,5,0,0.0,0.0,inf,0.0
