Campaign,Ad_group,Search_term,Network,Impressions,Clicks,Cost,Conversions
Merchant_Shopping,Всі товари,розмір прапора,SEARCH,26,0,0.0,0.0
Merchant_Shopping,Всі товари,розмір прапора україни,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,розмір прапору,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,розмір прапору україни,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,розмір футболки,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,розмір футболки по росту,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,розмір чоловічих штанів,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,розмір штанів,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,розміри прапора,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,розпис худі доместосом,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,розпродаж одягу,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,рок атрибутика,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,рок биз,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,рок вей,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,рок магазин,SEARCH,14,0,0.0,0.0
Merchant_Shopping,Всі товари,рок магазин днепр,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,рок магазин киев,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,рок магазин київ,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,рок магазин одежды,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,рок мерч,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,рок мерч киев,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,рок мерч украина,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,рок одяг,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,рок толстовка,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,рок толстовки,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,рок фан,SEARCH,8,0,0.0,0.0
Merchant_Shopping,Всі товари,рок футболка,SEARCH,10,0,0.0,0.0
Merchant_Shopping,Всі товари,рок футболки,SEARCH,30,0,0.0,0.0
Merchant_Shopping,Всі товари,рок футболки женские,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,рок футболки киев,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,рок футболки украина,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,рок худи,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,рок шоп,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,рок эмпайр,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,роквей,SEARCH,17,0,0.0,0.0
Merchant_Shopping,Всі товари,роквей биз,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,роквей магазин,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,роквей футболки,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,рокерская одежда,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,рокерская одежда киев,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,рокерская футболка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,ролик для флагштока,SEARCH,13,0,0.0,0.0
Merchant_Shopping,Всі товари,ролик для флагштока купить,SEARCH,7,0,0.0,0.0
Merchant_Shopping,Всі товари,ролики для поднятия флага,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,ролики для флагштока,SEARCH,20,0,0.0,0.0
Merchant_Shopping,Всі товари,ролики для флагштока купить,SEARCH,7,0,0.0,0.0
Merchant_Shopping,Всі товари,романова шоп,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,романовашоп,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,роспись худи,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,ротації не буде ми тут до кінця,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,рубашка мілітарі,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,рубашка подмост,SEARCH,7,0,0.0,0.0
Merchant_Shopping,Всі товари,рубеж магазин,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,рубіж магазин,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,рубіж мерч,SEARCH,19,0,0.0,0.0
Merchant_Shopping,Всі товари,рубіж стор,SEARCH,6,0,0.0,0.0
Merchant_Shopping,Всі товари,рубіж футболка,SEARCH,9,0,0.0,0.0
Merchant_Shopping,Всі товари,румми одежда,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,руник шторм,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,русоріз футболка,SEARCH,31,0,0.0,0.0
Merchant_Shopping,Всі товари,рюкзак киш,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,рюкзак череп,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,рятувальник,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,рятувальник дснс,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,рівне магазини одягу,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,ріж русню футболка,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,ріккі хайп,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,ріккіхайп,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,рікі хайп,SEARCH,13,0,0.0,0.0
Merchant_Shopping,Всі товари,рікі хайп спортивний костюм,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,рікі хайп футболки,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,рікіхайп,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,ріо division,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,ріо дівіжен,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,ріо дівіжн,SEARCH,23,0,0.0,0.0
Merchant_Shopping,Всі товари,ріод,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,ріот дивижн,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,ріот дівіжен,SEARCH,10,0,0.0,0.0
Merchant_Shopping,Всі товари,ріот дівіжин,SEARCH,79,0,0.0,0.0
Merchant_Shopping,Всі товари,ріот дівіжн київ,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,ріот дівіжн львів,SEARCH,7,0,0.0,0.0
Merchant_Shopping,Всі товари,ріот дівіжн магазин,SEARCH,8,0,0.0,0.0
Merchant_Shopping,Всі товари,ріот дівіжн футболка,SEARCH,29,0,0.0,0.0
Merchant_Shopping,Всі товари,ріот дівізіон,SEARCH,13,0,0.0,0.0
Merchant_Shopping,Всі товари,ріотдівіжен,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,ріпндіп,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,с мерч,SEARCH,7,0,0.0,0.0
Merchant_Shopping,Всі товари,саботаж худі,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,сагайдачний футболка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,садова фігура баба яга,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сайт для неформалов,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сайт одягу,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сайт с футболками,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,сайт свастон,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,сайт чоловічого одягу,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,самурай,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,самурай футболка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сангвиник зипка,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,сапер,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,сапер картинка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сапер футболка,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,сапер шеврон,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сарана футболка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сарказм бренд,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сарказм магазин,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,сарказм футболка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сатанинская одежда,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сатинові штани,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,саша чемеров мерч,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сбд юа,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сбс мерч,SEARCH,10,0,0.0,0.0
Merchant_Shopping,Всі товари,сбу футболка,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,сва,SEARCH,11,0,0.0,0.0
Merchant_Shopping,Всі товари,сва стон,SEARCH,14,0,0.0,0.0
Merchant_Shopping,Всі товари,сва стон бренд,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сва стоун,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,свастон бренд,SEARCH,59,0,0.0,0.0
Merchant_Shopping,Всі товари,свастон иду на вы,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свастон кепка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свастон киев,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,свастон кофта,SEARCH,15,0,0.0,0.0
Merchant_Shopping,Всі товари,свастон магазин,SEARCH,30,0,0.0,0.0
Merchant_Shopping,Всі товари,свастон одежда,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,свастон одесса,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,свастон олх,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свастон сайт,SEARCH,12,0,0.0,0.0
Merchant_Shopping,Всі товари,свастон свитшот,SEARCH,7,0,0.0,0.0
Merchant_Shopping,Всі товари,свастон футболка,SEARCH,110,0,0.0,0.0
Merchant_Shopping,Всі товари,свастон футболки,SEARCH,9,0,0.0,0.0
Merchant_Shopping,Всі товари,свастон худи,SEARCH,35,0,0.0,0.0
Merchant_Shopping,Всі товари,свастон это,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свастоне ком,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,свастоне сайт,SEARCH,10,0,0.0,0.0
Merchant_Shopping,Всі товари,свастоне футболка,SEARCH,23,0,0.0,0.0
Merchant_Shopping,Всі товари,свастоун,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,свестон,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,светр,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,светр з кузьмою,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,светр з принтом,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,светр чоловічий,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,светр чоловічий з принтом,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,светр чорно білий,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитер,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитер мужской с принтом,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитер с горами,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,свитер с принтом мужской,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитер с рунами,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитер с черепами,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,свитера,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот,SEARCH,24,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот 1312,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот 666,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот acab,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот balenciaga,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот firestarter,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот palm angels,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот patagonia,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот thor steinar,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот weekend offender,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот y2k,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот ауе,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот время быть сильным,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот лонсдейл,SEARCH,6,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот милитари,SEARCH,9,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот мужской,SEARCH,34,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот мужской купить,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот мужской олх,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот мужской с надписью,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот мужской с принтом,SEARCH,23,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот мужской украина,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот на молнии,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот найк мужской,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот оверсайз,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот с доберманом,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот с иисусом,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот с принтом,SEARCH,8,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот с принтом мужские,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот с принтом на спине,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот с рунами,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот с украинской символикой,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот с черепом,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот свастон,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот скелет,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот тактический,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот трешер,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот худи,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот чемпион,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот черный оверсайз,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшот япония,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшоти,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшоты,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшоты мужские,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,свитшоты с вышивкой,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свободные брюки мужские,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свободные брюки чинос,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свободные джинсы,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свободные джинсы мужские,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свободные мужские штаны,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,свободные спортивные штаны,SEARCH,8,0,0.0,0.0
Merchant_Shopping,Всі товари,свободные спортивные штаны женские,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,свободные спортивные штаны мужские,SEARCH,6,0,0.0,0.0
Merchant_Shopping,Всі товари,свободные черные штаны,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свободные штаны,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,свободные штаны купить,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свободные штаны мужские,SEARCH,14,0,0.0,0.0
Merchant_Shopping,Всі товари,свой флаг,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свой флаг на заказ,SEARCH,8,0,0.0,0.0
Merchant_Shopping,Всі товари,свої,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,свята галичина футболка,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,свята смерть,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,святая смерть,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,світ шоти,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,світер чоловічий,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,світшоп,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот,SEARCH,79,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот військовий,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот дитячий патріотичний,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот для хлопчика 14 років,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот жіночий,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот жіночий з капюшоном,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот з вишивкою,SEARCH,6,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот з капюшоном,SEARCH,6,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот з принтом чоловічий,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот київ,SEARCH,8,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот кохати,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот культура,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот на блискавці,SEARCH,6,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот на блискавці жіночий,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот на замку чоловічий,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот оверсайз чоловічий,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот патріотичний,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот патріотичний чоловічий,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот сірий,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот тактичний,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот теплий чоловічий,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот український бренд,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот фіолетовий,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот харків,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот чоловіча,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот чоловічий,SEARCH,88,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот чоловічий брендовий,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот чоловічий з вишивкою,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот чоловічий з принтом,SEARCH,22,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот чоловічий купити,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот чоловічий на блискавці,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот чоловічий патріотичний,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,світшот чоловічий теплий,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,світшоти,SEARCH,7,0,0.0,0.0
Merchant_Shopping,Всі товари,світшоти для підлітків хлопців,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,світшоти з принтами,SEARCH,9,0,0.0,0.0
Merchant_Shopping,Всі товари,світшоти з принтом,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,світшоти київ,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,світшоти українських брендів,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,світшоти чоловічі,SEARCH,23,0,0.0,0.0
Merchant_Shopping,Всі товари,світшоти чоловічі брендові,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,сделать свой принт на худи,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,сделать свой флаг,SEARCH,7,0,0.0,0.0
Merchant_Shopping,Всі товари,сделать свой флаг на заказ,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сделать толстовку со своим принтом,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сделать флаг,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сделать флаг на заказ,SEARCH,9,0,0.0,0.0
Merchant_Shopping,Всі товари,сделать футболку со своим принтом,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сделать худи с принтом,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,седсвіт мерч,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,секд,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,секонд хенд,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сектор молодості футболка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,семесюк магазин,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,семесюк футболки,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,серая футболка,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,сергей романович одежда,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,серденько прапори,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,серджио тачини,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,серые спортивки мужские,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,серые спортивные штаны,SEARCH,7,0,0.0,0.0
Merchant_Shopping,Всі товари,серые спортивные штаны мужские оверсайз,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,серые спортивные штаны мужские широкие,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,серые спортивные штаны широкие,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,серые широкие спортивные штаны,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,серые штаны спортивные мужские,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,серые штаны широкие,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,серый спортивный костюм женский,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сикс зеро одяг,SEARCH,6,0,0.0,0.0
Merchant_Shopping,Всі товари,сикснайн,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,сикснайн магазин,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сиксти найн,SEARCH,13,0,0.0,0.0
Merchant_Shopping,Всі товари,сикстинайн,SEARCH,6,0,0.0,0.0
Merchant_Shopping,Всі товари,симбиозис бренд,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,симбиозис одежда,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,симбиосис,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,символ донбасса,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,символіка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,символіка дснс,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,символіка дснс україни,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,символіка львів,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,символіка україни,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,символіка упа,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,синдикат,SEARCH,29,0,0.0,0.0
Merchant_Shopping,Всі товари,синдикат киев,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,синдикат київ,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,синдикат магазин,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,синдикат одяг,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,синдикат футболка,SEARCH,14,0,0.0,0.0
Merchant_Shopping,Всі товари,синдикат футболки,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,синдікат,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,синьо чорний прапор купити,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,синя кофта на замку,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,синє худі з гербом україни,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сиреневая футболка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сич хатній футболка,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,ск8 футболка,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,скам кофта,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,скам футболка,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,скам худи,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,скаут,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,скачати прапор,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,сквозь баб мерч,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,скейтерские худи,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,скелет панк,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,скеля прапор,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,скеля футболка,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,скло одяг,SEARCH,9,0,0.0,0.0
Merchant_Shopping,Всі товари,скрипка магазин,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,скрипка одежда,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,скріпка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,скщзз,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,скіапареллі бренд,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,слабким пизда,SEARCH,7,0,0.0,0.0
Merchant_Shopping,Всі товари,слабким підда,SEARCH,2,0,0.0,0.0
