date,title,clicks,cost,conv,conv_value,impr
2026-08-14,"Прапор ""Звʼязок""",0,0.0,0.0,0.0,110
2026-08-14,"Прапор ""Незламні""",0,0.0,0.0,0.0,157
2026-08-14,"Прапор ""Вампір""",4,93.8,0.25,712.5,142
2026-08-14,"Прапор ""Прямо в ціль""",0,0.0,0.0,0.0,22
2026-08-14,"Прапор ""Залізні побратими""",1,21.31,0.0,0.0,70
2026-08-14,"Прапор ""Баба Яга""",1,12.11,0.0,0.0,96
2026-08-14,"Прапор ""На нулі""",2,53.72,0.0,0.0,144
2026-08-14,"Прапор ""До кінця, брате""",0,0.0,0.0,0.0,34
2026-08-14,"Прапор ""Маршрутка""",0,0.0,0.0,0.0,73
2026-08-14,Штани чоловічі спортивні джогери,0,0.0,0.0,0.0,58
2026-08-14,Світшот чоловічий “Arch of the Underworld”,0,0.0,0.0,0.0,23
2026-08-14,"Прапор ""Життя""",0,0.0,0.0,0.0,28
2026-08-14,"Прапор ""Одного разу під Донецьком""",0,0.0,0.0,0.0,40
2026-08-14,"Прапор ""Тут небо наше""",0,0.0,0.0,0.0,28
2026-08-14,"Прапор ""Тінь перемоги""",5,149.59,0.0,0.0,192
2026-08-14,"Прапор ""Лелека""",0,0.0,0.0,0.0,116
2026-08-14,"Прапор ""Одного разу під Сумами""",0,0.0,0.0,0.0,49
2026-08-14,"Прапор ""План помсти""",0,0.0,0.0,0.0,31
2026-08-14,Штани жіночі спортивні широкі,2,16.27,0.0,0.0,313
2026-08-14,"Прапор ""ДСНС""",0,0.0,0.0,0.0,166
2026-08-14,"Прапор ""Інструктор""",1,4.06,0.0,0.0,55
2026-08-14,"Прапор ""Дрони ведуть""",5,146.01,0.0,0.0,141
2026-08-14,Футболка unisex “Welcome to hell”,8,64.03,0.0,0.0,772
2026-08-14,"Футболка ""База""",15,117.01,0.0,0.0,1371
2026-08-14,"Прапор ""Механік""",0,0.0,0.0,0.0,54
2026-08-14,"Прапор ""Спіймані чмоні""",0,0.0,0.0,0.0,59
2026-08-14,"Прапор ""Heavy Shot""",0,0.0,0.0,0.0,48
2026-08-14,"Прапор ""Захисник світу""",0,0.0,0.0,0.0,36
2026-08-14,"Прапор ""На кулаках""",0,0.0,0.0,0.0,82
2026-08-14,Світшот чоловічий “Warrior”,3,55.22,0.0,0.0,56
2026-08-14,"Прапор ""Baby shark""",0,0.0,0.0,0.0,1
2026-08-14,"Прапор ""Камікадзе""",2,19.49,0.5,849.5,194
2026-08-14,Зіп-худі unisex “Tarot”,2,22.14,0.0,0.0,89
2026-08-14,"Прапор ""Мелодія смерті""",1,6.37,0.0,0.0,10
2026-08-14,Футболка unisex “Azazel”,4,37.71,0.0,0.0,230
2026-08-14,"Прапор ""В етері""",3,67.71,0.5,849.5,151
2026-08-14,"Прапор ""Шеф""",0,0.0,0.0,0.0,76
2026-08-14,"Прапор ""П*зда п*дарам""",0,0.0,0.0,0.0,335
2026-08-14,"Прапор ""Одного разу під Луганськом""",0,0.0,0.0,0.0,47
2026-08-14,"Прапор ""За столом смерті""",1,5.44,0.25,712.5,101
2026-08-14,"Прапор ""Володар вогню""",1,6.37,0.0,0.0,49
2026-08-14,"Прапор ""Армійська Авіація""",1,4.77,0.0,0.0,50
2026-08-14,Футболка unisex “Garden of Bones”,3,45.61,0.0,0.0,304
2026-08-14,"Прапор ""Дорога на схід""",0,0.0,0.0,0.0,110
2026-08-14,Штани чоловічі спортивні широкі,36,525.38,0.0,0.0,2228
2026-08-14,"Прапор ""Знайомство з пісюном""",1,9.85,0.0,0.0,145
2026-08-14,Зіп-худі unisex “Warrior”,8,59.08,0.0,0.0,468
2026-08-14,Футболка unisex “Arch of the Underworld”,1,9.79,0.0,0.0,172
2026-08-14,"Прапор ""Воїн в полі""",0,0.0,0.0,0.0,96
2026-08-14,"Прапор ""Винищувач""",1,8.82,0.0,0.0,54
2026-08-14,"Прапор ""Кінолог""",0,0.0,0.0,0.0,53
2026-08-14,"Прапор ""Постріл за пострілом""",0,0.0,0.0,0.0,35
2026-08-14,"Прапор ""Втрата сигналу""",0,0.0,0.0,0.0,54
2026-08-14,"Прапор ""Тобі п*зда""",1,2.52,0.0,0.0,77
2026-08-14,"Прапор ""Донбас""",0,0.0,0.0,0.0,126
2026-08-14,"Прапор ""Ловці Темряви""",0,0.0,0.0,0.0,73
2026-08-14,"Прапор ""Хижак""",0,0.0,0.0,0.0,44
2026-08-14,"Прапор ""Прогноз погоди: град""",0,0.0,0.0,0.0,44
2026-08-14,"Прапор ""FPV пілот""",1,14.64,0.0,0.0,123
2026-08-14,Комплект кріплення для прапора,3,11.57,0.0,0.0,103
2026-08-14,"Прапор ""Зелений спектр""",0,0.0,0.0,0.0,27
2026-08-14,"Прапор ""А шо там в баби на городі?""",0,0.0,0.0,0.0,60
2026-08-14,"Прапор ""Мінометники""",0,0.0,0.0,0.0,94
2026-08-14,"Прапор ""Танкісти""",0,0.0,0.0,0.0,44
2026-08-14,"Прапор ""Грім і сталь""",0,0.0,0.0,0.0,54
2026-08-14,"Прапор ""Чисте Небо""",0,0.0,0.0,0.0,24
2026-08-14,"Прапор ""Сапер""",2,23.84,0.0,0.0,28
2026-08-14,"Прапор ""Подих снайпера""",0,0.0,0.0,0.0,26
2026-08-14,Зіп-худі unisex “Azazel”,4,24.48,0.0,0.0,608
2026-08-14,"Прапор ""Донецьк""",1,13.95,0.0,0.0,204
2026-08-14,Футболка unisex “Tarot”,0,0.0,0.0,0.0,184
2026-08-14,"Прапор ""Інженер""",4,122.6,0.0,0.0,97
2026-08-15,Світшот чоловічий “Azazel”,0,0.0,0.0,0.0,12
2026-08-15,"Прапор ""Німий""",0,0.0,0.0,0.0,27
2026-08-15,"Прапор ""Гроза району""",2,3.18,0.0,0.0,132
2026-08-15,"Лонгслів ""Міномет""",1,1.96,0.0,0.0,181
2026-08-15,"Прапор ""Перехоплювач""",0,0.0,0.0,0.0,34
2026-08-15,"Прапор ""Привиди вогню""",0,0.0,0.0,0.0,68
2026-08-15,"Прапор ""Де посадка""",0,0.0,0.0,0.0,54
2026-08-15,"Прапор ""Штурмовики""",1,2.74,0.0,0.0,54
2026-08-15,"Прапор ""Битва за життя""",0,0.0,0.0,0.0,44
2026-08-15,"Прапор ""Водій""",0,0.0,0.0,0.0,77
2026-08-15,"Прапор ""Одного разу під Херсоном""",0,0.0,0.0,0.0,79
2026-08-15,"Прапор ""Місцевий""",0,0.0,0.0,0.0,28
2026-08-15,"Прапор ""Стабік""",2,12.78,0.0,0.0,50
2026-08-15,"Прапор ""Привіт від Богдани""",0,0.0,0.0,0.0,39
2026-08-15,Футболка unisex “Warrior”,5,45.23,0.0,0.0,776
2026-08-15,"Прапор ""Пекельна трійка""",0,0.0,0.0,0.0,16
2026-08-15,Світшот чоловічий “Welcome to hell”,1,3.34,0.0,0.0,46
2026-08-15,"Футболка unisex ""Вампір""",5,48.62,0.0,0.0,566
2026-08-15,"Прапор ""Гострозорий птах""",0,0.0,0.0,0.0,10
2026-08-15,"Прапор ""Одного разу під Запоріжжям""",0,0.0,0.0,0.0,154
2026-08-15,"Прапор ""На виїзд""",0,0.0,0.0,0.0,82
2026-08-15,Зіп-худі unisex “Arch of the Underworld”,0,0.0,0.0,0.0,185
2026-08-15,"Прапор ""Історія""",0,0.0,0.0,0.0,14
2026-08-15,"Прапор ""Засвіт""",1,7.07,0.0,0.0,14
2026-08-15,"Прапор ""Той самий вайб""",0,0.0,0.0,0.0,50
2026-08-15,"Прапор ""Кулеметник""",0,0.0,0.0,0.0,19
2026-08-15,"Прапор ""Між пеклом і домом""",0,0.0,0.0,0.0,32
2026-08-15,"Прапор ""Згідно з наказом""",1,0.9,0.0,0.0,141
2026-08-15,Світшот чоловічий “Garden of Bones”,1,3.85,0.0,0.0,15
2026-08-15,"Прапор ""Морпіхи""",0,0.0,0.0,0.0,22
2026-08-15,"Прапор ""Сплетіння темряви""",0,0.0,0.0,0.0,4
2026-08-15,Світшот чоловічий “Tarot”,0,0.0,0.0,0.0,10
2026-08-15,"Прапор ""Серебрянський ліс""",0,0.0,0.0,0.0,49
2026-08-15,"Прапор ""Медик""",0,0.0,0.0,0.0,21
2026-08-15,"Прапор ""Очі темряви""",0,0.0,0.0,0.0,10
2026-08-15,"Прапор ""333""",1,0.01,0.0,0.0,23
2026-08-15,"Прапор ""Одного разу під Харковом""",0,0.0,0.0,0.0,125
2026-08-15,"Прапор ""Звʼязок""",0,0.0,0.0,0.0,39
2026-08-15,"Прапор ""Незламні""",2,13.36,0.0,0.0,50
2026-08-15,"Прапор ""Вампір""",0,0.0,0.0,0.0,50
2026-08-15,"Прапор ""Прямо в ціль""",0,0.0,0.0,0.0,6
2026-08-15,"Прапор ""Залізні побратими""",0,0.0,0.0,0.0,37
2026-08-15,"Прапор ""Баба Яга""",0,0.0,0.0,0.0,50
2026-08-15,"Прапор ""На нулі""",1,27.99,0.0,0.0,77
2026-08-15,"Прапор ""До кінця, брате""",0,0.0,0.0,0.0,16
2026-08-15,"Прапор ""Маршрутка""",1,17.14,0.0,0.0,33
2026-08-15,Штани чоловічі спортивні джогери,1,24.58,0.0,0.0,58
2026-08-15,Світшот чоловічий “Arch of the Underworld”,1,3.7,0.0,0.0,11
2026-08-15,"Прапор ""Життя""",0,0.0,0.0,0.0,7
2026-08-15,"Прапор ""Одного разу під Донецьком""",0,0.0,0.0,0.0,14
2026-08-15,"Прапор ""Тут небо наше""",1,18.02,0.0,0.0,7
2026-08-15,"Прапор ""Тінь перемоги""",1,4.78,0.0,0.0,113
2026-08-15,"Прапор ""Лелека""",0,0.0,0.0,0.0,47
2026-08-15,"Прапор ""Одного разу під Сумами""",0,0.0,0.0,0.0,18
2026-08-15,"Прапор ""План помсти""",0,0.0,0.0,0.0,15
2026-08-15,Штани жіночі спортивні широкі,2,16.21,0.0,0.0,119
2026-08-15,"Прапор ""ДСНС""",2,5.61,0.0,0.0,65
2026-08-15,"Прапор ""Інструктор""",0,0.0,0.0,0.0,23
2026-08-15,"Прапор ""Дрони ведуть""",0,0.0,0.0,0.0,61
2026-08-15,Футболка unisex “Welcome to hell”,1,33.75,0.0,0.0,340
2026-08-15,"Футболка ""База""",12,38.07,0.0,0.0,936
2026-08-15,"Прапор ""Механік""",0,0.0,0.0,0.0,28
2026-08-15,"Прапор ""Спіймані чмоні""",0,0.0,0.0,0.0,21
2026-08-15,"Прапор ""Heavy Shot""",1,5.2,0.0,0.0,13
2026-08-15,"Прапор ""Захисник світу""",0,0.0,0.0,0.0,14
2026-08-15,"Прапор ""На кулаках""",0,0.0,0.0,0.0,33
2026-08-15,Світшот чоловічий “Warrior”,2,18.49,0.0,0.0,31
2026-08-15,"Прапор ""Baby shark""",1,12.57,0.0,0.0,7
2026-08-15,"Прапор ""Камікадзе""",2,36.16,0.0,0.0,106
2026-08-15,Зіп-худі unisex “Tarot”,1,7.31,0.0,0.0,87
2026-08-15,"Прапор ""Мелодія смерті""",0,0.0,0.0,0.0,15
2026-08-15,Футболка unisex “Azazel”,1,6.97,0.0,0.0,93
2026-08-15,"Прапор ""В етері""",2,33.27,0.0,0.0,65
2026-08-15,"Прапор ""Шеф""",2,3.32,0.0,0.0,43
2026-08-15,"Прапор ""П*зда п*дарам""",3,23.2,0.0,0.0,211
2026-08-15,"Прапор ""Одного разу під Луганськом""",0,0.0,0.0,0.0,22
2026-08-15,"Прапор ""За столом смерті""",0,0.0,0.0,0.0,66
2026-08-15,"Прапор ""Володар вогню""",0,0.0,0.0,0.0,13
2026-08-15,"Прапор ""Армійська Авіація""",0,0.0,0.0,0.0,16
2026-08-15,Футболка unisex “Garden of Bones”,1,36.65,0.0,0.0,192
2026-08-15,"Прапор ""Дорога на схід""",0,0.0,0.0,0.0,52
2026-08-15,Штани чоловічі спортивні широкі,23,273.91,0.0,0.0,1545
2026-08-15,"Прапор ""Знайомство з пісюном""",0,0.0,0.0,0.0,69
2026-08-15,Зіп-худі unisex “Warrior”,5,51.56,0.0,0.0,281
2026-08-15,Футболка unisex “Arch of the Underworld”,0,0.0,0.0,0.0,110
2026-08-15,"Прапор ""Воїн в полі""",1,14.85,0.0,0.0,61
2026-08-15,"Прапор ""Винищувач""",0,0.0,0.0,0.0,12
2026-08-15,"Прапор ""Кінолог""",0,0.0,0.0,0.0,21
2026-08-15,"Прапор ""Постріл за пострілом""",0,0.0,0.0,0.0,15
2026-08-15,"Прапор ""Втрата сигналу""",0,0.0,0.0,0.0,8
2026-08-15,"Прапор ""Тобі п*зда""",0,0.0,0.0,0.0,17
2026-08-15,"Прапор ""Донбас""",3,54.97,0.0,0.0,67
2026-08-15,"Прапор ""Ловці Темряви""",0,0.0,0.0,0.0,33
2026-08-15,"Прапор ""Хижак""",0,0.0,0.0,0.0,23
2026-08-15,"Прапор ""Прогноз погоди: град""",1,46.24,0.0,0.0,12
2026-08-15,"Прапор ""FPV пілот""",1,6.68,0.0,0.0,55
2026-08-15,Комплект кріплення для прапора,2,6.57,0.0,0.0,67
2026-08-15,"Прапор ""Зелений спектр""",0,0.0,0.0,0.0,14
2026-08-15,"Прапор ""А шо там в баби на городі?""",1,7.35,0.0,0.0,21
2026-08-15,"Прапор ""Мінометники""",0,0.0,0.0,0.0,36
2026-08-15,"Прапор ""Танкісти""",0,0.0,0.0,0.0,20
2026-08-15,"Прапор ""Грім і сталь""",1,1.66,0.0,0.0,32
2026-08-15,"Прапор ""Чисте Небо""",0,0.0,0.0,0.0,10
2026-08-15,"Прапор ""Сапер""",0,0.0,0.0,0.0,7
2026-08-15,"Прапор ""Подих снайпера""",0,0.0,0.0,0.0,28
2026-08-15,Зіп-худі unisex “Azazel”,1,4.92,0.0,0.0,261
2026-08-15,"Прапор ""Донецьк""",4,86.22,0.0,0.0,125
2026-08-15,Футболка unisex “Tarot”,1,12.51,0.0,0.0,90
2026-08-15,"Прапор ""Інженер""",1,2.11,0.0,0.0,46
2026-08-16,Світшот чоловічий “Azazel”,0,0.0,0.0,0.0,6
2026-08-16,"Прапор ""Німий""",0,0.0,0.0,0.0,28
2026-08-16,"Прапор ""Гроза району""",1,3.02,0.0,0.0,118
2026-08-16,"Лонгслів ""Міномет""",1,17.46,0.0,0.0,151
2026-08-16,"Прапор ""Перехоплювач""",0,0.0,0.0,0.0,51
2026-08-16,"Прапор ""Привиди вогню""",2,9.36,0.0,0.0,89
2026-08-16,"Прапор ""Де посадка""",2,59.02,0.0,0.0,81
2026-08-16,"Прапор ""Штурмовики""",0,0.0,0.0,0.0,49
2026-08-16,"Прапор ""Битва за життя""",0,0.0,0.0,0.0,62
2026-08-16,"Прапор ""Водій""",2,42.46,0.0,0.0,65
2026-08-16,"Футболка ""Дорога на схід""",1,18.68,0.0,0.0,121
2026-08-16,"Прапор ""Одного разу під Херсоном""",0,0.0,0.0,0.0,88
2026-08-16,"Прапор ""Місцевий""",0,0.0,0.0,0.0,30
2026-08-16,"Прапор ""Стабік""",0,0.0,0.0,0.0,45
2026-08-16,"Футболка ""Зв'язок""",1,5.1,0.0,0.0,123
2026-08-16,"Прапор ""Привіт від Богдани""",1,14.72,0.0,0.0,61
2026-08-16,Футболка unisex “Warrior”,4,125.48,0.0,0.0,100
2026-08-16,"Прапор ""Пекельна трійка""",0,0.0,0.0,0.0,23
2026-08-16,Світшот чоловічий “Welcome to hell”,0,0.0,0.0,0.0,41
2026-08-16,"Футболка ""Зелений спектр""",0,0.0,0.0,0.0,19
2026-08-16,"Футболка unisex ""Вампір""",6,91.73,0.0,0.0,404
2026-08-16,"Прапор ""Гострозорий птах""",0,0.0,0.0,0.0,13
2026-08-16,"Прапор ""Одного разу під Запоріжжям""",1,10.42,0.0,0.0,140
2026-08-16,"Прапор ""На виїзд""",0,0.0,0.0,0.0,120
2026-08-16,Зіп-худі unisex “Arch of the Underworld”,1,9.95,0.0,0.0,155
2026-08-16,"Футболка ""В етері""",0,0.0,0.0,0.0,128
2026-08-16,"Прапор ""Історія""",0,0.0,0.0,0.0,24
2026-08-16,"Прапор ""Засвіт""",1,29.05,0.0,0.0,14
2026-08-16,"Прапор ""Той самий вайб""",2,54.97,0.0,0.0,82
2026-08-16,"Прапор ""Кулеметник""",0,0.0,0.0,0.0,16
2026-08-16,"Прапор ""Між пеклом і домом""",0,0.0,0.0,0.0,50
2026-08-16,"Прапор ""Згідно з наказом""",2,9.67,0.0,0.0,135
2026-08-16,"Футболка ""Арта""",1,5.27,0.0,0.0,99
2026-08-16,Світшот чоловічий “Garden of Bones”,0,0.0,0.0,0.0,20
2026-08-16,"Футболка ""Лелека""",1,2.93,0.0,0.0,151
2026-08-16,"Прапор ""Морпіхи""",1,104.0,0.0,0.0,26
2026-08-16,"Прапор ""Сплетіння темряви""",0,0.0,0.0,0.0,7
2026-08-16,Світшот чоловічий “Tarot”,0,0.0,0.0,0.0,7
2026-08-16,"Прапор ""Серебрянський ліс""",1,10.1,0.0,0.0,71
2026-08-16,"Прапор ""Медик""",1,3.69,0.0,0.0,16
2026-08-16,"Прапор ""Очі темряви""",0,0.0,0.0,0.0,17
2026-08-16,"Прапор ""333""",0,0.0,0.0,0.0,22
2026-08-16,"Прапор ""Одного разу під Харковом""",0,0.0,0.0,0.0,130
2026-08-16,"Прапор ""Звʼязок""",0,0.0,0.0,0.0,34
2026-08-16,"Прапор ""Незламні""",1,6.81,0.0,0.0,72
2026-08-16,"Прапор ""Вампір""",3,22.17,0.0,0.0,51
2026-08-16,"Футболка ""Перехоплювач""",1,9.07,0.0,0.0,6
2026-08-16,"Прапор ""Прямо в ціль""",0,0.0,0.0,0.0,11
2026-08-16,"Прапор ""Залізні побратими""",1,45.48,0.0,0.0,26
2026-08-16,"Прапор ""Баба Яга""",1,2.89,0.0,0.0,47
2026-08-16,"Футболка ""Згідно з наказом""",2,16.26,0.0,0.0,423
2026-08-16,"Прапор ""На нулі""",1,8.6,0.0,0.0,76
2026-08-16,"Прапор ""До кінця, брате""",0,0.0,0.0,0.0,11
2026-08-16,"Прапор ""Маршрутка""",1,0.42,0.0,0.0,33
2026-08-16,Штани чоловічі спортивні джогери,1,31.76,0.0,0.0,23
2026-08-16,Світшот чоловічий “Arch of the Underworld”,2,4.1,0.0,0.0,17
2026-08-16,"Прапор ""Життя""",0,0.0,0.0,0.0,16
2026-08-16,"Прапор ""Одного разу під Донецьком""",0,0.0,0.0,0.0,19
2026-08-16,"Футболка ""Баба Яга""",0,0.0,0.0,0.0,23
2026-08-16,"Прапор ""Тут небо наше""",0,0.0,0.0,0.0,8
2026-08-16,"Прапор ""Тінь перемоги""",4,61.49,0.0,0.0,87
2026-08-16,"Прапор ""Лелека""",1,54.96,0.0,0.0,66
2026-08-16,"Прапор ""Одного разу під Сумами""",0,0.0,0.0,0.0,9
2026-08-16,"Прапор ""План помсти""",0,0.0,0.0,0.0,18
2026-08-16,Штани жіночі спортивні широкі,1,2.42,0.0,0.0,126
2026-08-16,"Прапор ""ДСНС""",1,10.95,0.0,0.0,40
2026-08-16,"Прапор ""Інструктор""",0,0.0,0.0,0.0,22
2026-08-16,"Прапор ""Дрони ведуть""",1,74.64,0.0,0.0,73
2026-08-16,Футболка unisex “Welcome to hell”,2,9.57,0.0,0.0,120
2026-08-16,"Футболка ""НРК""",2,25.59,0.0,0.0,40
2026-08-16,"Футболка ""База""",8,55.81,0.0,0.0,681
2026-08-16,"Прапор ""Механік""",2,67.57,0.0,0.0,29
2026-08-16,"Прапор ""Спіймані чмоні""",0,0.0,0.0,0.0,15
2026-08-16,"Прапор ""Heavy Shot""",0,0.0,0.0,0.0,24
2026-08-16,"Прапор ""Захисник світу""",0,0.0,0.0,0.0,22
2026-08-16,"Прапор ""На кулаках""",0,0.0,0.0,0.0,44
2026-08-16,"Футболка ""Гроза району""",0,0.0,0.0,0.0,93
2026-08-16,"Футболка ""Той самий вайб""",0,0.0,0.0,0.0,14
2026-08-16,Світшот чоловічий “Warrior”,0,0.0,0.0,0.0,41
2026-08-16,"Прапор ""Baby shark""",0,0.0,0.0,0.0,3
2026-08-16,"Прапор ""Камікадзе""",2,127.41,0.0,0.0,124
2026-08-16,Зіп-худі unisex “Tarot”,1,4.56,0.0,0.0,126
2026-08-16,"Прапор ""Мелодія смерті""",0,0.0,0.0,0.0,13
2026-08-16,Футболка unisex “Azazel”,2,11.09,0.0,0.0,98
2026-08-16,"Прапор ""В етері""",0,0.0,0.0,0.0,86
2026-08-16,"Прапор ""Шеф""",0,0.0,0.0,0.0,46
2026-08-16,"Прапор ""П*зда п*дарам""",7,130.57,0.0,0.0,231
2026-08-16,"Прапор ""Одного разу під Луганськом""",0,0.0,0.0,0.0,19
2026-08-16,"Прапор ""За столом смерті""",2,76.88,0.0,0.0,88
2026-08-16,"Прапор ""Володар вогню""",0,0.0,0.0,0.0,21
2026-08-16,"Прапор ""Армійська Авіація""",1,39.86,0.0,0.0,23
2026-08-16,Футболка unisex “Garden of Bones”,0,0.0,0.0,0.0,113
2026-08-16,"Прапор ""Дорога на схід""",0,0.0,0.0,0.0,66
2026-08-16,Штани чоловічі спортивні широкі,15,106.58,0.0,0.0,1164
2026-08-16,"Прапор ""Знайомство з пісюном""",0,0.0,0.0,0.0,72
2026-08-16,Зіп-худі unisex “Warrior”,3,25.23,0.0,0.0,295
2026-08-16,"Футболка ""Час спокою""",0,0.0,0.0,0.0,18
2026-08-16,Футболка unisex “Arch of the Underworld”,1,14.76,0.0,0.0,78
2026-08-16,"Футболка ""Вампіри""",1,4.51,0.0,0.0,48
2026-08-16,"Прапор ""Воїн в полі""",0,0.0,0.0,0.0,67
2026-08-16,"Прапор ""Винищувач""",0,0.0,0.0,0.0,20
2026-08-16,"Прапор ""Кінолог""",0,0.0,0.0,0.0,17
2026-08-16,"Прапор ""Постріл за пострілом""",0,0.0,0.0,0.0,9
2026-08-16,"Прапор ""Втрата сигналу""",0,0.0,0.0,0.0,13
2026-08-16,"Прапор ""Тобі п*зда""",0,0.0,0.0,0.0,23
2026-08-16,"Прапор ""Донбас""",1,9.5,0.0,0.0,72
2026-08-16,"Прапор ""Ловці Темряви""",0,0.0,0.0,0.0,28
2026-08-16,"Прапор ""Хижак""",0,0.0,0.0,0.0,17
2026-08-16,"Прапор ""Прогноз погоди: град""",0,0.0,0.0,0.0,15
2026-08-16,"Прапор ""FPV пілот""",2,12.29,0.0,0.0,67
2026-08-16,Комплект кріплення для прапора,1,4.23,0.0,0.0,44
2026-08-16,"Прапор ""Зелений спектр""",0,0.0,0.0,0.0,18
2026-08-16,"Прапор ""А шо там в баби на городі?""",0,0.0,0.0,0.0,38
2026-08-16,"Прапор ""Мінометники""",0,0.0,0.0,0.0,38
2026-08-16,"Прапор ""Танкісти""",0,0.0,0.0,0.0,33
2026-08-16,"Прапор ""Грім і сталь""",1,9.01,0.0,0.0,40
2026-08-16,"Прапор ""Чисте Небо""",0,0.0,0.0,0.0,12
2026-08-16,"Прапор ""Сапер""",0,0.0,0.0,0.0,15
2026-08-16,"Прапор ""Подих снайпера""",0,0.0,0.0,0.0,26
2026-08-16,Зіп-худі unisex “Azazel”,1,8.77,0.0,0.0,184
2026-08-16,"Прапор ""Донецьк""",3,14.8,0.0,0.0,159
2026-08-16,"Футболка ""Залізні побратими""",0,0.0,0.0,0.0,46
2026-08-16,Футболка unisex “Tarot”,1,14.17,0.0,0.0,71
2026-08-16,"Прапор ""Інженер""",0,0.0,0.0,0.0,50
2026-08-17,Світшот чоловічий “Azazel”,0,0.0,0.0,0.0,4
2026-08-17,"Прапор ""Німий""",0,0.0,0.0,0.0,20
2026-08-17,"Прапор ""Гроза району""",1,9.85,0.0,0.0,126
2026-08-17,"Лонгслів ""Міномет""",1,30.27,0.0,0.0,63
2026-08-17,"Прапор ""Перехоплювач""",1,3.0,0.0,0.0,61
2026-08-17,"Прапор ""Привиди вогню""",0,0.0,0.0,0.0,63
2026-08-17,"Прапор ""Де посадка""",0,0.0,0.0,0.0,83
2026-08-17,"Прапор ""Штурмовики""",0,0.0,0.0,0.0,57
2026-08-17,"Прапор ""Битва за життя""",0,0.0,0.0,0.0,60
2026-08-17,"Прапор ""Водій""",0,0.0,0.0,0.0,73
2026-08-17,"Футболка ""Дорога на схід""",0,0.0,0.0,0.0,163
2026-08-17,"Прапор ""Одного разу під Херсоном""",0,0.0,0.0,0.0,97
2026-08-17,"Прапор ""Місцевий""",0,0.0,0.0,0.0,38
2026-08-17,"Худі oversize ""Морпіхи""",0,0.0,0.0,0.0,49
2026-08-17,"Прапор ""Стабік""",1,12.73,0.0,0.0,53
2026-08-17,"Футболка ""Зв'язок""",2,14.91,0.0,0.0,159
2026-08-17,"Прапор ""Привіт від Богдани""",1,1.05,0.0,0.0,60
2026-08-17,Футболка unisex “Warrior”,0,0.0,0.0,0.0,44
2026-08-17,"Прапор ""Пекельна трійка""",0,0.0,0.0,0.0,7
2026-08-17,Світшот чоловічий “Welcome to hell”,1,13.61,0.0,0.0,42
2026-08-17,"Футболка ""Зелений спектр""",0,0.0,0.0,0.0,35
2026-08-17,"Футболка unisex ""Вампір""",4,23.3,0.0,0.0,307
2026-08-17,"Прапор ""Гострозорий птах""",0,0.0,0.0,0.0,8
2026-08-17,"Худі oversize ""Час спокою""",0,0.0,0.0,0.0,12
2026-08-17,"Прапор ""Одного разу під Запоріжжям""",1,4.03,0.0,0.0,117
2026-08-17,"Прапор ""На виїзд""",0,0.0,0.0,0.0,147
2026-08-17,Зіп-худі unisex “Arch of the Underworld”,1,5.84,0.0,0.0,79
2026-08-17,"Футболка ""В етері""",2,20.03,0.0,0.0,155
2026-08-17,"Прапор ""Історія""",0,0.0,0.0,0.0,10
2026-08-17,"Худі oversize ""Дорога на схід""",0,0.0,0.0,0.0,23
2026-08-17,"Прапор ""Засвіт""",0,0.0,0.0,0.0,17
2026-08-17,"Прапор ""Той самий вайб""",0,0.0,0.0,0.0,77
2026-08-17,"Прапор ""Кулеметник""",0,0.0,0.0,0.0,28
2026-08-17,"Прапор ""Між пеклом і домом""",0,0.0,0.0,0.0,54
2026-08-17,"Прапор ""Згідно з наказом""",3,22.44,0.0,0.0,149
2026-08-17,"Футболка ""Арта""",1,0.26,0.0,0.0,141
2026-08-17,Світшот чоловічий “Garden of Bones”,0,0.0,0.0,0.0,12
2026-08-17,"Худі oversize ""Звʼязок""",0,0.0,0.0,0.0,25
2026-08-17,"Футболка ""Лелека""",0,0.0,0.0,0.0,150
2026-08-17,"Прапор ""Морпіхи""",0,0.0,0.0,0.0,28
2026-08-17,"Прапор ""Сплетіння темряви""",0,0.0,0.0,0.0,8
2026-08-17,Світшот чоловічий “Tarot”,0,0.0,0.0,0.0,5
2026-08-17,"Прапор ""Серебрянський ліс""",1,2.6,0.0,0.0,53
2026-08-17,"Прапор ""Медик""",2,15.22,0.0,0.0,16
2026-08-17,"Прапор ""Очі темряви""",0,0.0,0.0,0.0,16
2026-08-17,"Прапор ""333""",0,0.0,0.0,0.0,29
2026-08-17,"Прапор ""Одного разу під Харковом""",0,0.0,0.0,0.0,127
2026-08-17,"Прапор ""Звʼязок""",0,0.0,0.0,0.0,34
2026-08-17,"Прапор ""Незламні""",0,0.0,0.0,0.0,71
2026-08-17,"Прапор ""Вампір""",0,0.0,0.0,0.0,63
2026-08-17,"Футболка ""Перехоплювач""",1,4.17,0.0,0.0,12
2026-08-17,"Прапор ""Прямо в ціль""",0,0.0,0.0,0.0,13
2026-08-17,"Прапор ""Залізні побратими""",0,0.0,0.0,0.0,36
2026-08-17,"Прапор ""Баба Яга""",1,4.23,0.0,0.0,50
2026-08-17,"Футболка ""Згідно з наказом""",9,128.54,0.0,0.0,484
2026-08-17,"Худі oversize ""Евак""",2,11.61,0.0,0.0,64
2026-08-17,"Худі oversize ""Сапер""",0,0.0,0.0,0.0,7
